"categoria","termino","descripcion","genes_universo","genes_conjunto","esperados","p","genes","q"
"Function","GO:1901505","Carbohydrate derivative transmembrane transporter activity",3,1,0.5,0.442233703665841,"lptC",1
"Keyword","KW-0448","Lipopolysaccharide biosynthesis",3,1,0.5,0.442233703665841,"RS06020",1
"Keyword","KW-0574","Periplasm",3,1,0.5,0.442233703665841,"tolB",1
"Keyword","KW-0592","Phosphate transport",3,1,0.5,0.442233703665841,"phoU",1
"Keyword","KW-0639","Primosome",3,1,0.5,0.442233703665841,"RS02365",1
"Keyword","KW-0686","Riboflavin biosynthesis",3,1,0.5,0.442233703665841,"ribB",1
"Keyword","KW-0731","Sigma factor",3,1,0.5,0.442233703665841,"rpoH",1
"Keyword","KW-1134","Transmembrane beta strand",3,1,0.5,0.442233703665841,"RS02220",1
"KEGG","bbk00450","Selenocompound metabolism",3,1,0.5,0.442233703665841,"trxB",1
"InterPro","IPR000713","Mur ligase, N-terminal catalytic domain",3,1,0.5,0.442233703665841,"RS04605",1
"InterPro","IPR000794","Beta-ketoacyl synthase",3,1,0.5,0.442233703665841,"fabB",1
"InterPro","IPR000943","RNA polymerase sigma-70",3,1,0.5,0.442233703665841,"rpoH",1
"InterPro","IPR001100","Pyridine nucleotide-disulphide oxidoreductase, class I",3,1,0.5,0.442233703665841,"lpdA",1
"InterPro","IPR001387","Cro/C1-type helix-turn-helix domain",3,1,0.5,0.442233703665841,"RS06075",1
"InterPro","IPR002314","Aminoacyl-tRNA synthetase, class II (G/ P/ S/T)",3,1,0.5,0.442233703665841,"serS",1
"InterPro","IPR002898","MotA/TolQ/ExbB proton channel",3,1,0.5,0.442233703665841,"tolQ",1
"InterPro","IPR002938","FAD-binding domain",3,1,0.5,0.442233703665841,"RS00470",1
"InterPro","IPR004099","Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain",3,1,0.5,0.442233703665841,"lpdA",1
"InterPro","IPR004841","Amino acid permease/ SLC12A domain",3,1,0.5,0.442233703665841,"RS05835",1
"InterPro","IPR006145","Pseudouridine synthase, RsuA/RluA-like",3,1,0.5,0.442233703665841,"RS01395",1
"InterPro","IPR007627","RNA polymerase sigma-70 region 2",3,1,0.5,0.442233703665841,"rpoH",1
"InterPro","IPR007630","RNA polymerase sigma-70 region 4",3,1,0.5,0.442233703665841,"rpoH",1
"InterPro","IPR007848","Methyltransferase small domain",3,1,0.5,0.442233703665841,"RS06130",1
"InterPro","IPR008925","Aminoacyl-tRNA synthetase, class I, anticodon-binding superfamily",3,1,0.5,0.442233703665841,"gltX",1
"InterPro","IPR009014","Transketolase C-terminal/Pyruvate-ferredoxin oxidoreductase domain II",3,1,0.5,0.442233703665841,"RS02575",1
"InterPro","IPR010978","Class I and II aminoacyl-tRNA synthetase, tRNA-binding arm",3,1,0.5,0.442233703665841,"serS",1
"InterPro","IPR011054","Rudiment single hybrid motif",3,1,0.5,0.442233703665841,"RS01015",1
"InterPro","IPR011250","Outer membrane protein/outer membrane enzyme PagP, beta-barrel",3,1,0.5,0.442233703665841,"RS05915",1
"InterPro","IPR012676","TGS-like",3,1,0.5,0.442233703665841,"RS02255",1
"InterPro","IPR012999","Pyridine nucleotide-disulphide oxidoreductase, class I, active site",3,1,0.5,0.442233703665841,"lpdA",1
"InterPro","IPR013325","RNA polymerase sigma factor, region 2",3,1,0.5,0.442233703665841,"rpoH",1
"InterPro","IPR014030","Beta-ketoacyl synthase, N-terminal",3,1,0.5,0.442233703665841,"fabB",1
"InterPro","IPR014031","Beta-ketoacyl synthase, C-terminal",3,1,0.5,0.442233703665841,"fabB",1
"InterPro","IPR014284","RNA polymerase sigma-70 like domain",3,1,0.5,0.442233703665841,"rpoH",1
"InterPro","IPR016156","FAD/NAD-linked reductase, dimerisation domain superfamily",3,1,0.5,0.442233703665841,"lpdA",1
"InterPro","IPR016193","Cytidine deaminase-like",3,1,0.5,0.442233703665841,"RS05905",1
"InterPro","IPR020751","Aminoacyl-tRNA synthetase, class I, anticodon-binding domain, subdomain 2",3,1,0.5,0.442233703665841,"gltX",1
"InterPro","IPR020841","Polyketide synthase, beta-ketoacyl synthase domain",3,1,0.5,0.442233703665841,"fabB",1
"InterPro","IPR022643","Orn/DAP/Arg decarboxylase 2, C-terminal",3,1,0.5,0.442233703665841,"RS05290",1
"InterPro","IPR022644","Orn/DAP/Arg decarboxylase 2, N-terminal",3,1,0.5,0.442233703665841,"RS05290",1
"InterPro","IPR027385","Outer membrane protein beta-barrel domain",3,1,0.5,0.442233703665841,"RS05915",1
"InterPro","IPR029001","Inosine triphosphate pyrophosphatase-like",3,1,0.5,0.442233703665841,"RS01050",1
"InterPro","IPR033248","Transketolase, C-terminal domain",3,1,0.5,0.442233703665841,"RS02575",1
"InterPro","IPR043519","Nucleotidyltransferase superfamily",3,1,0.5,0.442233703665841,"RS02255",1
"InterPro","IPR043990","Autochaperone domain type 1",3,1,0.5,0.442233703665841,"RS05535",1
"InterPro","IPR045865","ACT-like domain",3,1,0.5,0.442233703665841,"RS02255",1
"InterPro","IPR046357","Peptidyl-prolyl cis-trans isomerase domain superfamily",3,1,0.5,0.442233703665841,"RS02535",1
"Pfam","PF00109","Beta-ketoacyl synthase, N-terminal domain",3,1,0.5,0.442233703665841,"fabB",1
"Pfam","PF00324","Amino acid permease",3,1,0.5,0.442233703665841,"RS05835",1
"Pfam","PF00364","Biotin-requiring enzyme",3,1,0.5,0.442233703665841,"RS02575",1
"Pfam","PF00587","tRNA synthetase class II core domain (G, H, P, S and T)",3,1,0.5,0.442233703665841,"serS",1
"Pfam","PF00849","RNA pseudouridylate synthase",3,1,0.5,0.442233703665841,"RS01395",1
"Pfam","PF01225","Mur ligase family, catalytic domain",3,1,0.5,0.442233703665841,"RS04605",1
"Pfam","PF01406","tRNA synthetases class I (C) catalytic domain",3,1,0.5,0.442233703665841,"cysS",1
"Pfam","PF01618","MotA/TolQ/ExbB proton channel family",3,1,0.5,0.442233703665841,"tolQ",1
"Pfam","PF02462","Opacity family porin protein",3,1,0.5,0.442233703665841,"RS05915",1
"Pfam","PF02780","Transketolase, C-terminal domain",3,1,0.5,0.442233703665841,"RS02575",1
"Pfam","PF02801","Beta-ketoacyl synthase, C-terminal domain",3,1,0.5,0.442233703665841,"fabB",1
"Pfam","PF02852","Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain",3,1,0.5,0.442233703665841,"lpdA",1
"Pfam","PF04542","Sigma-70 region 2 ",3,1,0.5,0.442233703665841,"rpoH",1
"Pfam","PF04545","Sigma-70, region 4",3,1,0.5,0.442233703665841,"rpoH",1
"Pfam","PF13541","Subunit ChlI of Mg-chelatase",3,1,0.5,0.442233703665841,"lon",1
"Function","GO:0016747","Acyltransferase activity, transferring groups other than amino-acyl groups",25,5,4.4,0.460236881051547,"RS02580;fabA;fabB;fabI;fabI",1
"Function","GO:0016779","Nucleotidyltransferase activity",25,5,4.4,0.460236881051547,"RS02455;RS02820;RS06020;dnaN;rpoZ",1
"Keyword","KW-0548","Nucleotidyltransferase",25,5,4.4,0.460236881051547,"RS02455;RS02820;RS06020;dnaN;rpoZ",1
"Process","GO:0009057","Macromolecule catabolic process",14,3,2.5,0.461644689898988,"RS01920;RS04405;lon",1
"Process","GO:0016051","Carbohydrate biosynthetic process",14,3,2.5,0.461644689898988,"RS05110;RS06020;tpiA",1
"Keyword","KW-0235","DNA replication",14,3,2.5,0.461644689898988,"RS02365;dnaJ;dnaN",1
"KEGG","bbk00550","Peptidoglycan biosynthesis",14,3,2.5,0.461644689898988,"RS04605;murA;murD",1
"KEGG","bbk03030","DNA replication",14,3,2.5,0.461644689898988,"RS02365;RS02455;dnaN",1
"Process","GO:0046483","Heterocycle metabolic process",255,46,45.1,0.462446977352922,"RS00365;RS00690;RS00695;RS01015;RS01050;RS01325;RS01395;RS01645;RS01920;RS02255;RS02365;RS02455;RS02550;RS02575;RS02580;RS03030;RS03090;RS04045;RS04480;RS05110;RS05850;RS05905;RS06020;RS06670;RS06685;cysS;dnaJ;dnaN;gltX;guaB;murA;murD;pdhA;purE;ribB;rimM;rnpA;rpoH;rpoZ;rsmH;ruvX;serS;tpiA;trhO;trmD;ybeY",1
"Process","GO:1901360","Organic cyclic compound metabolic process",261,47,46.1,0.467253439767657,"RS00365;RS00690;RS00695;RS01015;RS01050;RS01325;RS01395;RS01645;RS01920;RS02255;RS02365;RS02455;RS02550;RS02575;RS02580;RS03030;RS03090;RS04045;RS04480;RS05110;RS05850;RS05905;RS06020;RS06670;RS06685;aroC;cysS;dnaJ;dnaN;gltX;guaB;murA;murD;pdhA;purE;ribB;rimM;rnpA;rpoH;rpoZ;rsmH;ruvX;serS;tpiA;trhO;trmD;ybeY",1
"Process","GO:0006725","Cellular aromatic compound metabolic process",256,46,45.2,0.475606014797751,"RS00365;RS00690;RS00695;RS01015;RS01050;RS01325;RS01395;RS01645;RS01920;RS02255;RS02365;RS02455;RS02550;RS02575;RS02580;RS03030;RS03090;RS04045;RS04480;RS05110;RS05850;RS05905;RS06020;RS06670;RS06685;aroC;cysS;dnaJ;dnaN;gltX;guaB;murA;murD;pdhA;purE;rimM;rnpA;rpoH;rpoZ;rsmH;ruvX;serS;tpiA;trhO;trmD;ybeY",1
"Process","GO:0034641","Cellular nitrogen compound metabolic process",335,60,59.2,0.475788581753512,"RS00365;RS00690;RS00695;RS01015;RS01050;RS01325;RS01395;RS01645;RS01920;RS02255;RS02365;RS02455;RS02550;RS02575;RS02580;RS03030;RS03090;RS04045;RS04480;RS04825;RS05100;RS05110;RS05290;RS05850;RS05905;RS06020;RS06670;RS06685;cysS;def;dnaJ;dnaN;efp;frr;gltX;guaB;murA;murD;pdhA;purE;ribB;rimM;rnpA;rplF;rplN;rplX;rpmH;rpoH;rpoZ;rpsB;rpsO;rsmH;ruvX;serS;smpB;tpiA;trhO;trmD;tsf;ybeY",1
"Process","GO:0044085","Cellular component biogenesis",76,14,13.4,0.479365897580405,"RS01395;RS02670;RS02970;RS03655;RS04605;ccmA;murA;murD;rimM;rimP;rsmH;ruvX;ybeY;yihA",1
"Process","GO:0051246","Regulation of protein metabolic process",20,4,3.5,0.482430952695224,"RS03090;RS06670;efp;tsf",1
"Keyword","KW-0862","Zinc",37,7,6.5,0.48851432448114,"RS01600;RS05905;cysS;dnaJ;htpX;yacG;ybeY",1
"Process","GO:0006541","Glutamine metabolic process",9,2,1.6,0.491063649886662,"RS01425;RS02550",1
"Component","GO:0005694","Chromosome",9,2,1.6,0.491063649886662,"RS02365;RS06670",1
"Function","GO:0050661","NADP binding",9,2,1.6,0.491063649886662,"RS05340;ilvC",1
"KEGG","bbk00030","Pentose phosphate pathway",9,2,1.6,0.491063649886662,"RS00695;fsa",1
"KEGG","bbk00270","Cysteine and methionine metabolism",9,2,1.6,0.491063649886662,"RS01315;RS05340",1
"KEGG","bbk00330","Arginine and proline metabolism",9,2,1.6,0.491063649886662,"RS05290;RS05370",1
"Process","GO:0071704","Organic substance metabolic process",507,90,89.6,0.50426316759315,"RS00365;RS00470;RS00690;RS00695;RS01015;RS01050;RS01315;RS01325;RS01395;RS01425;RS01600;RS01645;RS01920;RS01980;RS02065;RS02110;RS02255;RS02365;RS02455;RS02550;RS02575;RS02580;RS02820;RS03030;RS03090;RS04045;RS04405;RS04480;RS04605;RS04825;RS05100;RS05110;RS05290;RS05330;RS05340;RS05850;RS05890;RS05905;RS06020;RS06130;RS06480;RS06670;RS06685;alr;aroC;cysS;dapA;dapF;def;dnaJ;dnaN;efp;fabA;fabB;fabI;fabI;frr;fsa;gltX;guaB;htpX;ilvC;lon;murA;murD;pdhA;purE;ribB;rimM;rnpA;rplF;rplN;rplX;rpmH;rpoH;rpoZ;rpsB;rpsO;rsmH;ruvX;serS;smpB;tldD;tpiA;trhO;trmD;tsf;ubiC;ubiG;ybeY",1
"Keyword","KW-0961","Cell wall biogenesis/degradation",15,3,2.7,0.510679963880943,"RS04605;murA;murD",1
"KEGG","bbk03430","Mismatch repair",15,3,2.7,0.510679963880943,"RS01920;RS02455;dnaN",1
"Process","GO:1901135","Carbohydrate derivative metabolic process",112,20,19.8,0.521005292860196,"RS00690;RS00695;RS01015;RS02255;RS02550;RS02575;RS02580;RS04405;RS04480;RS04605;RS05110;RS05850;RS06020;fsa;guaB;murA;murD;pdhA;purE;tpiA",1
"Component","GO:0019867","Outer membrane",21,4,3.7,0.523601749456912,"RS00640;RS02220;RS03155;RS05535",1
"Process","GO:0006793","Phosphorus metabolic process",124,22,21.9,0.532298297834116,"RS00690;RS00695;RS01015;RS01050;RS02065;RS02110;RS02255;RS02550;RS02575;RS02580;RS02820;RS04480;RS05110;RS05850;RS06020;RS06480;fsa;guaB;murA;pdhA;purE;tpiA",1
"Process","GO:0008033","tRNA processing",27,5,4.8,0.533595495533519,"RS04045;RS05905;rnpA;trhO;trmD",1
"Keyword","KW-0028","Amino-acid biosynthesis",27,5,4.8,0.533595495533519,"RS05340;aroC;dapA;dapF;ilvC",1
"Process","GO:0034654","Nucleobase-containing compound biosynthetic process",90,16,15.9,0.535675744854178,"RS01015;RS02365;RS02455;RS02550;RS02575;RS02580;RS04480;RS06020;dnaN;guaB;murA;pdhA;purE;rpoH;rpoZ;serS",1
"Process","GO:0000910","Cytokinesis",4,1,0.7,0.54104661767468,"yihA",1
"Process","GO:0006352","DNA-templated transcription, initiation",4,1,0.7,0.54104661767468,"rpoH",1
"Process","GO:0006415","Translational termination",4,1,0.7,0.54104661767468,"frr",1
"Process","GO:0006650","Glycerophospholipid metabolic process",4,1,0.7,0.54104661767468,"RS02820",1
"Process","GO:0006739","NADP metabolic process",4,1,0.7,0.54104661767468,"fsa",1
"Process","GO:0006771","Riboflavin metabolic process",4,1,0.7,0.54104661767468,"ribB",1
"Process","GO:0009231","Riboflavin biosynthetic process",4,1,0.7,0.54104661767468,"ribB",1
"Process","GO:0009263","Deoxyribonucleotide biosynthetic process",4,1,0.7,0.54104661767468,"RS04480",1
"Process","GO:0009396","Folic acid-containing compound biosynthetic process",4,1,0.7,0.54104661767468,"murD",1
"Process","GO:0015074","DNA integration",4,1,0.7,0.54104661767468,"RS01325",1
"Process","GO:0022402","Cell cycle process",4,1,0.7,0.54104661767468,"yihA",1
"Process","GO:0022411","Cellular component disassembly",4,1,0.7,0.54104661767468,"frr",1
"Process","GO:0031324","Negative regulation of cellular metabolic process",4,1,0.7,0.54104661767468,"phoU",1
"Process","GO:0032984","Protein-containing complex disassembly",4,1,0.7,0.54104661767468,"frr",1
"Process","GO:0042559","Pteridine-containing compound biosynthetic process",4,1,0.7,0.54104661767468,"murD",1
"Process","GO:0042726","Flavin-containing compound metabolic process",4,1,0.7,0.54104661767468,"ribB",1
"Process","GO:0042727","Flavin-containing compound biosynthetic process",4,1,0.7,0.54104661767468,"ribB",1
"Process","GO:0046486","Glycerolipid metabolic process",4,1,0.7,0.54104661767468,"RS02820",1
"Process","GO:0070475","rRNA base methylation",4,1,0.7,0.54104661767468,"rsmH",1
"Process","GO:2000142","Regulation of DNA-templated transcription, initiation",4,1,0.7,0.54104661767468,"rpoH",1
"Function","GO:0004529","Exodeoxyribonuclease activity",4,1,0.7,0.54104661767468,"RS01920",1
"Function","GO:0016774","Phosphotransferase activity, carboxyl group as acceptor",4,1,0.7,0.54104661767468,"RS00690",1
"Function","GO:0016877","Ligase activity, forming carbon-sulfur bonds",4,1,0.7,0.54104661767468,"RS05995",1
"Function","GO:0016891","Endoribonuclease activity, producing 5-phosphomonoesters",4,1,0.7,0.54104661767468,"rnpA",1
"Function","GO:0016893","Endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5-phosphomonoesters",4,1,0.7,0.54104661767468,"rnpA",1
"Function","GO:0016895","Exodeoxyribonuclease activity, producing 5-phosphomonoesters",4,1,0.7,0.54104661767468,"RS01920",1
"Function","GO:0016987","Sigma factor activity",4,1,0.7,0.54104661767468,"rpoH",1
"Keyword","KW-0545","Nucleotide biosynthesis",4,1,0.7,0.54104661767468,"RS04480",1
"Keyword","KW-0717","Septation",4,1,0.7,0.54104661767468,"yihA",1
"KEGG","bbk00280","Valine, leucine and isoleucine degradation",4,1,0.7,0.54104661767468,"lpdA",1
"KEGG","bbk00310","Lysine degradation",4,1,0.7,0.54104661767468,"lpdA",1
"KEGG","bbk00380","Tryptophan metabolism",4,1,0.7,0.54104661767468,"lpdA",1
"KEGG","bbk00471","D-Glutamine and D-glutamate metabolism",4,1,0.7,0.54104661767468,"murD",1
"KEGG","bbk00750","Vitamin B6 metabolism",4,1,0.7,0.54104661767468,"RS01315",1
"KEGG","bbk00790","Folate biosynthesis",4,1,0.7,0.54104661767468,"ribB",1
"KEGG","bbk00910","Nitrogen metabolism",4,1,0.7,0.54104661767468,"RS01425",1
"KEGG","bbk01501","beta-Lactam resistance",4,1,0.7,0.54104661767468,"RS03155",1
"KEGG","bbk03020","RNA polymerase",4,1,0.7,0.54104661767468,"rpoZ",1
"InterPro","IPR002477","Peptidoglycan binding-like",4,1,0.7,0.54104661767468,"RS04405",1
"InterPro","IPR003660","HAMP domain",4,1,0.7,0.54104661767468,"RS06480",1
"InterPro","IPR005475","Transketolase-like, pyrimidine-binding domain",4,1,0.7,0.54104661767468,"RS02575",1
"InterPro","IPR010982","Lambda repressor-like, DNA-binding domain superfamily",4,1,0.7,0.54104661767468,"RS06075",1
"InterPro","IPR013324","RNA polymerase sigma factor, region 3/4-like",4,1,0.7,0.54104661767468,"rpoH",1
"InterPro","IPR014746","Glutamine synthetase/guanido kinase, catalytic domain",4,1,0.7,0.54104661767468,"RS01425",1
"InterPro","IPR016039","Thiolase-like",4,1,0.7,0.54104661767468,"fabB",1
"InterPro","IPR016169","FAD-binding, type PCMH, subdomain 2",4,1,0.7,0.54104661767468,"RS04315",1
"InterPro","IPR017926","Glutamine amidotransferase",4,1,0.7,0.54104661767468,"RS02550",1
"InterPro","IPR018357","Hexapeptide transferase, conserved site",4,1,0.7,0.54104661767468,"RS04510",1
"InterPro","IPR019489","Clp ATPase, C-terminal",4,1,0.7,0.54104661767468,"clpB",1
"InterPro","IPR027304","Trigger factor/SurA domain superfamily",4,1,0.7,0.54104661767468,"RS02535",1
"InterPro","IPR029044","Nucleotide-diphospho-sugar transferases",4,1,0.7,0.54104661767468,"RS06020",1
"InterPro","IPR029064","50S ribosomal protein L30e-like",4,1,0.7,0.54104661767468,"RS06685",1
"InterPro","IPR029069","HotDog domain superfamily",4,1,0.7,0.54104661767468,"fabA",1
"InterPro","IPR032317","RND efflux pump, membrane fusion protein, barrel-sandwich domain",4,1,0.7,0.54104661767468,"RS00490",1
"InterPro","IPR036318","FAD-binding, type PCMH-like superfamily",4,1,0.7,0.54104661767468,"RS04315",1
"InterPro","IPR036365","PGBD-like superfamily",4,1,0.7,0.54104661767468,"RS04405",1
"InterPro","IPR036366","PGBD superfamily",4,1,0.7,0.54104661767468,"RS04405",1
"InterPro","IPR043129","ATPase, nucleotide binding domain",4,1,0.7,0.54104661767468,"dnaK",1
"Pfam","PF00578","AhpC/TSA family",4,1,0.7,0.54104661767468,"RS04515",1
"Pfam","PF01471","Putative peptidoglycan binding domain",4,1,0.7,0.54104661767468,"RS04405",1
"Pfam","PF14602","Hexapeptide repeat of succinyl-transferase",4,1,0.7,0.54104661767468,"RS04510",1
"Keyword","KW-0560","Oxidoreductase",62,11,11,0.54886354492465,"RS00470;RS02575;RS03030;RS05340;fabI;fabI;guaB;ilvC;lpdA;pdhA;trxB",1
"Keyword","KW-0648","Protein biosynthesis",39,7,6.9,0.549218382469381,"cysS;def;efp;frr;gltX;serS;tsf",1
"Component","GO:1990234","Transferase complex",10,2,1.8,0.550664503279158,"dnaN;rpoZ",1
"Keyword","KW-0676","Redox-active center",10,2,1.8,0.550664503279158,"lpdA;trxB",1
"KEGG","bbk03018","RNA degradation",10,2,1.8,0.550664503279158,"dnaK;groL",1
"Process","GO:0006091","Generation of precursor metabolites and energy",45,8,8,0.555747906709395,"RS00690;RS00695;RS02580;RS05030;RS05110;RS06015;fsa;tpiA",1
"Process","GO:0009127","Purine nucleoside monophosphate biosynthetic process",16,3,2.8,0.557280619364493,"RS01015;guaB;purE",1
"Process","GO:0009168","Purine ribonucleoside monophosphate biosynthetic process",16,3,2.8,0.557280619364493,"RS01015;guaB;purE",1
"Function","GO:0050660","Flavin adenine dinucleotide binding",16,3,2.8,0.557280619364493,"RS00470;RS04315;lpdA",1
"Keyword","KW-0285","Flavoprotein",16,3,2.8,0.557280619364493,"aroC;lpdA;trxB",1
"Keyword","KW-0658","Purine biosynthesis",16,3,2.8,0.557280619364493,"RS01015;guaB;purE",1
"Process","GO:0043170","Macromolecule metabolic process",308,54,54.4,0.560741754634634,"RS00365;RS01325;RS01395;RS01600;RS01645;RS01920;RS01980;RS02065;RS02110;RS02365;RS02455;RS03090;RS04045;RS04405;RS04605;RS04825;RS05330;RS05890;RS05905;RS06020;RS06130;RS06480;RS06670;RS06685;cysS;def;dnaJ;dnaN;efp;frr;gltX;htpX;lon;murA;murD;rimM;rnpA;rplF;rplN;rplX;rpmH;rpoH;rpoZ;rpsB;rpsO;rsmH;ruvX;serS;smpB;tldD;trhO;trmD;tsf;ybeY",1
"Keyword","KW-0645","Protease",22,4,3.9,0.563160587844476,"RS01600;RS05330;htpX;lon",1
"Keyword","KW-0819","tRNA processing",22,4,3.9,0.563160587844476,"RS04045;RS05905;rnpA;trmD",1
"Process","GO:0044238","Primary metabolic process",458,80,80.9,0.588496008201094,"RS00365;RS00690;RS00695;RS01015;RS01050;RS01315;RS01325;RS01395;RS01425;RS01600;RS01645;RS01920;RS01980;RS02065;RS02110;RS02255;RS02365;RS02455;RS02550;RS02575;RS02580;RS02820;RS03090;RS04045;RS04480;RS04825;RS05110;RS05330;RS05340;RS05850;RS05890;RS05905;RS06020;RS06130;RS06480;RS06670;RS06685;alr;aroC;cysS;dapA;dapF;def;dnaJ;dnaN;efp;fabA;fabB;fabI;fabI;frr;fsa;gltX;guaB;htpX;ilvC;lon;murA;pdhA;purE;rimM;rnpA;rplF;rplN;rplX;rpmH;rpoH;rpoZ;rpsB;rpsO;rsmH;ruvX;serS;smpB;tldD;tpiA;trhO;trmD;tsf;ybeY",1
"Process","GO:0010467","Gene expression",162,28,28.6,0.592439556767332,"RS01395;RS04045;RS04825;RS05905;RS06685;cysS;def;efp;frr;gltX;rimM;rnpA;rplF;rplN;rplX;rpmH;rpoH;rpoZ;rpsB;rpsO;rsmH;ruvX;serS;smpB;trhO;trmD;tsf;ybeY",1
"Function","GO:0140098","Catalytic activity, acting on RNA",64,11,11.3,0.595521864719918,"RS01395;RS04045;RS06685;cysS;gltX;rnpA;rpoZ;rsmH;serS;trmD;ybeY",1
"Process","GO:0008152","Metabolic process",555,97,98.1,0.596609141590446,"RS00365;RS00470;RS00690;RS00695;RS01015;RS01050;RS01315;RS01325;RS01395;RS01425;RS01600;RS01645;RS01920;RS01980;RS02065;RS02110;RS02255;RS02355;RS02365;RS02455;RS02550;RS02575;RS02580;RS02820;RS02970;RS03030;RS03090;RS03655;RS04045;RS04405;RS04480;RS04605;RS04825;RS05030;RS05100;RS05110;RS05290;RS05330;RS05340;RS05850;RS05890;RS05905;RS06015;RS06020;RS06130;RS06480;RS06670;RS06680;RS06685;alr;aroC;cysS;dapA;dapF;def;dnaJ;dnaN;efp;fabA;fabB;fabI;fabI;frr;fsa;gltX;guaB;htpX;ilvC;lon;murA;murD;pdhA;purE;ribB;rimM;rnpA;rplF;rplN;rplX;rpmH;rpoH;rpoZ;rpsB;rpsO;rsmH;ruvX;serS;smpB;tldD;tpiA;trhO;trmD;trxB;tsf;ubiC;ubiG;ybeY",1
"Process","GO:0071840","Cellular component organization or biogenesis",99,17,17.5,0.598887168608405,"RS01395;RS02365;RS02670;RS02970;RS03655;RS04185;RS04605;ccmA;frr;murA;murD;rimM;rimP;rsmH;ruvX;ybeY;yihA",1
"Process","GO:0006260","DNA replication",23,4,4.1,0.600877398172099,"RS02365;RS02455;dnaJ;dnaN",1
"InterPro","IPR036291","NAD(P)-binding domain superfamily",23,4,4.1,0.600877398172099,"RS05340;fabI;fabI;ilvC",1
"Process","GO:0006310","DNA recombination",17,3,3,0.601137209212523,"RS01325;RS03090;RS06670",1
"Process","GO:0009126","Purine nucleoside monophosphate metabolic process",17,3,3,0.601137209212523,"RS01015;guaB;purE",1
"Process","GO:0009167","Purine ribonucleoside monophosphate metabolic process",17,3,3,0.601137209212523,"RS01015;guaB;purE",1
"Process","GO:0090305","Nucleic acid phosphodiester bond hydrolysis",29,5,5.1,0.602182582289684,"RS01920;dnaN;rnpA;ruvX;ybeY",1
"Function","GO:0004518","Nuclease activity",29,5,5.1,0.602182582289684,"RS01920;dnaN;rnpA;ruvX;ybeY",1
"Function","GO:0016746","Acyltransferase activity",29,5,5.1,0.602182582289684,"RS02580;fabA;fabB;fabI;fabI",1
"Process","GO:0000154","rRNA modification",11,2,1.9,0.605201231873599,"RS01395;rsmH",1
"Component","GO:0042597","Periplasmic space",11,2,1.9,0.605201231873599,"RS06015;tolB",1
"Function","GO:0016614","Oxidoreductase activity, acting on CH-OH group of donors",11,2,1.9,0.605201231873599,"guaB;ilvC",1
"Function","GO:0016616","Oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",11,2,1.9,0.605201231873599,"guaB;ilvC",1
"Function","GO:0016627","Oxidoreductase activity, acting on the CH-CH group of donors",11,2,1.9,0.605201231873599,"fabI;fabI",1
"Function","GO:0016765","Transferase activity, transferring alkyl or aryl (other than methyl) groups",11,2,1.9,0.605201231873599,"RS05100;murA",1
"Function","GO:0016881","Acid-amino acid ligase activity",11,2,1.9,0.605201231873599,"RS04605;murD",1
"Function","GO:0019842","Vitamin binding",11,2,1.9,0.605201231873599,"RS00520;alr",1
"InterPro","IPR014721","Ribosomal protein S5 domain 2-type fold, subgroup",11,2,1.9,0.605201231873599,"lon;rnpA",1
"Process","GO:1901564","Organonitrogen compound metabolic process",312,54,55.1,0.608881136737125,"RS00690;RS00695;RS01015;RS01315;RS01425;RS01600;RS01980;RS02065;RS02110;RS02255;RS02550;RS02575;RS02580;RS03030;RS04405;RS04480;RS04605;RS04825;RS05100;RS05110;RS05290;RS05330;RS05340;RS05890;RS06480;alr;aroC;cysS;dapA;dapF;def;efp;frr;gltX;guaB;htpX;ilvC;lon;murA;murD;pdhA;purE;ribB;rplF;rplN;rplX;rpmH;rpsB;rpsO;serS;smpB;tldD;tpiA;tsf",1
"Process","GO:0001522","Pseudouridine synthesis",5,1,0.9,0.622427190418233,"RS01395",1
"Process","GO:0006026","Aminoglycan catabolic process",5,1,0.9,0.622427190418233,"RS04405",1
"Process","GO:0006027","Glycosaminoglycan catabolic process",5,1,0.9,0.622427190418233,"RS04405",1
"Process","GO:0006749","Glutathione metabolic process",5,1,0.9,0.622427190418233,"RS05100",1
"Process","GO:0006817","Phosphate ion transport",5,1,0.9,0.622427190418233,"phoU",1
"Process","GO:0009253","Peptidoglycan catabolic process",5,1,0.9,0.622427190418233,"RS04405",1
"Process","GO:0030488","tRNA methylation",5,1,0.9,0.622427190418233,"trmD",1
"Process","GO:0044262","Cellular carbohydrate metabolic process",5,1,0.9,0.622427190418233,"RS06020",1
"Process","GO:0045454","Cell redox homeostasis",5,1,0.9,0.622427190418233,"lpdA",1
"Process","GO:0048523","Negative regulation of cellular process",5,1,0.9,0.622427190418233,"phoU",1
"Process","GO:1901264","Carbohydrate derivative transport",5,1,0.9,0.622427190418233,"lptC",1
"Component","GO:0000428","DNA-directed RNA polymerase complex",5,1,0.9,0.622427190418233,"rpoZ",1
"Component","GO:0030880","RNA polymerase complex",5,1,0.9,0.622427190418233,"rpoZ",1
